日期,編號,項目,狀態,負責人,備註,單位,客戶,耗時分鐘,金額
2025-07-07,L261599,B 類,不合格,OP-118,已回報,研發,順發,18,83.49
2025-07-05,L265588,C 類,合格,OP-134,,營運,順發,98,41.59
2025-07-06,L261841,B 類,已結案,OP-140,,研發,捷欣,156,76.32
2025-06-30,L269533,B 類,合格,OP-141,,品保,捷欣,202,38.99
2025-07-10,L269854,B 類,合格,OP-134,,營運,順發,180,10.37
2025-07-03,L265342,其他,待處理,OP-140,,研發,力鋼,167,74.11
2025-06-06,L266285,C 類,已結案,OP-113,,資材,大宏,2,39.64
2025-07-19,L262247,其他,不合格,OP-134,,營運,力鋼,47,48.84
2025-06-01,L263986,C 類,待處理,OP-133,已回報,資材,大宏,27,35.97
2025-06-25,L269628,B 類,合格,OP-134,已回報,營運,永利,54,11.75
2025-07-08,L268516,A 類,待處理,OP-125,已回報,製造,力鋼,237,72.24
2025-07-11,L264256,B 類,不合格,OP-132,待確認,品保,東昇,115,91.89
2025-07-04,L261346,C 類,待處理,OP-119,,資材,東昇,140,13.56
2025-07-22,L268149,A 類,待處理,OP-108,,品保,捷欣,122,88.88
2025-06-03,L261074,C 類,已結案,OP-135,,營運,捷欣,194,42.94
2025-07-01,L267141,B 類,合格,OP-109,待確認,資材,捷欣,146,36.94
2025-07-22,L268253,B 類,合格,OP-106,已回報,資材,大宏,228,80.24
2025-07-24,L268515,C 類,合格,OP-108,待確認,研發,永利,127,18.96
2025-06-08,L264249,其他,合格,OP-134,,資材,捷欣,139,37.88
2025-06-03,L268345,其他,不合格,OP-124,已回報,製造,力鋼,237,3.13
2025-06-21,L268037,其他,合格,OP-104,已回報,製造,捷欣,47,51.08
2025-07-12,L264091,B 類,不合格,OP-128,待確認,資材,大宏,33,58.58
2025-06-11,L261418,C 類,待處理,OP-142,已回報,資材,順發,4,11.86
2025-07-02,L263737,其他,不合格,OP-118,,製造,捷欣,170,63.23
2025-06-01,L263268,C 類,合格,OP-138,已回報,製造,捷欣,233,7.88
2025-07-28,L263921,C 類,不合格,OP-131,,資材,大宏,124,52.65
2025-06-13,L265229,B 類,待處理,OP-121,,資材,順發,206,47.4
2025-07-23,L268818,其他,已結案,OP-107,待確認,製造,永利,118,88.67
2025-07-02,L264152,A 類,不合格,OP-119,,營運,永利,102,32.23
2025-06-08,L267592,B 類,待處理,OP-136,已回報,營運,大宏,91,14.85
2025-07-05,L267550,其他,不合格,OP-108,,品保,永利,34,64.67
2025-07-06,L268586,A 類,已結案,OP-139,待確認,資材,順發,169,47.33
2025-07-14,L262055,C 類,已結案,OP-106,待確認,研發,大宏,190,6.43
2025-06-03,L263626,C 類,待處理,OP-121,,品保,永利,175,23.04
2025-07-24,L266083,A 類,待處理,OP-116,已回報,製造,大宏,179,21.05
2025-07-17,L265040,A 類,已結案,OP-105,,研發,力鋼,75,54.1
2025-06-05,L265147,B 類,待處理,OP-117,,製造,東昇,108,35.76
2025-07-29,L266849,A 類,已結案,OP-143,,營運,永利,44,34.1
2025-07-26,L267287,A 類,待處理,OP-130,待確認,營運,捷欣,4,92.3
2025-07-01,L266583,B 類,不合格,OP-115,,資材,順發,35,38.11
2025-07-28,L260339,B 類,已結案,OP-129,,研發,永利,75,11.39
2025-06-07,L267613,其他,待處理,OP-121,已回報,研發,順發,167,95.24
2025-06-22,L268378,A 類,不合格,OP-129,,研發,大宏,173,15.92
2025-07-28,L265883,B 類,不合格,OP-132,,製造,永利,233,6.78
2025-06-03,L260085,A 類,不合格,OP-108,,研發,力鋼,132,10.15
2025-06-29,L264646,A 類,已結案,OP-133,待確認,資材,大宏,74,79.24
2025-07-19,L262353,A 類,已結案,OP-115,,營運,捷欣,212,83.87
2025-06-05,L260430,C 類,不合格,OP-111,已回報,製造,力鋼,69,68.82
2025-06-05,L264789,C 類,合格,OP-106,,研發,大宏,42,1.23
2025-06-13,L267632,其他,待處理,OP-127,待確認,品保,力鋼,94,96.2
2025-07-18,L268552,B 類,不合格,OP-105,,研發,力鋼,60,81.94
2025-06-23,L263368,其他,不合格,OP-130,待確認,資材,力鋼,20,24.56
2025-07-02,L260351,其他,不合格,OP-125,待確認,製造,東昇,13,93.21
2025-07-04,L267411,A 類,合格,OP-132,待確認,資材,順發,230,81.35
2025-07-19,L260645,其他,不合格,OP-148,,營運,東昇,184,57.85
2025-07-12,L261632,A 類,已結案,OP-102,待確認,製造,捷欣,212,11.13
2025-07-08,L267786,其他,不合格,OP-148,,研發,永利,237,52.47
2025-07-02,L267420,A 類,合格,OP-120,待確認,研發,東昇,135,28.44
2025-07-29,L260030,A 類,待處理,OP-111,,資材,捷欣,106,2.67
2025-06-19,L261398,B 類,不合格,OP-102,,品保,永利,198,72.53
2025-06-13,L262430,其他,待處理,OP-142,待確認,資材,捷欣,212,29.03
2025-07-15,L269427,A 類,已結案,OP-139,已回報,製造,永利,85,6.23
2025-07-17,L262194,C 類,已結案,OP-111,,研發,捷欣,61,7.08
2025-07-16,L260057,A 類,合格,OP-119,待確認,資材,順發,156,89.17
2025-06-05,L266269,A 類,已結案,OP-118,,品保,力鋼,134,34.12
2025-07-13,L262278,其他,不合格,OP-117,,資材,永利,8,21.81
2025-06-16,L265066,C 類,待處理,OP-108,待確認,製造,永利,143,36.93
2025-06-11,L263526,其他,待處理,OP-123,已回報,營運,東昇,193,82.34
2025-07-20,L267728,其他,不合格,OP-134,已回報,製造,永利,17,85.63
2025-07-13,L268198,B 類,不合格,OP-125,待確認,研發,大宏,153,15.28
2025-06-08,L263184,其他,待處理,OP-131,待確認,資材,力鋼,65,56.72
2025-07-15,L266710,其他,合格,OP-130,,研發,大宏,150,16.51
2025-07-10,L269317,A 類,合格,OP-128,,研發,東昇,145,20.24
2025-06-01,L267358,A 類,待處理,OP-111,,製造,力鋼,71,37.02
2025-06-01,L266571,C 類,待處理,OP-130,待確認,製造,東昇,38,6.27
2025-06-27,L261213,A 類,待處理,OP-130,已回報,研發,捷欣,33,57.85
2025-06-18,L260196,其他,已結案,OP-115,待確認,研發,順發,98,75.46
2025-06-19,L266878,其他,已結案,OP-123,已回報,研發,順發,64,17.33
2025-06-27,L268233,A 類,待處理,OP-140,,品保,力鋼,145,82.34
2025-07-01,L262037,C 類,合格,OP-144,已回報,營運,東昇,239,96.09
2025-06-15,L267369,A 類,待處理,OP-138,,研發,捷欣,240,9.77
2025-07-22,L260358,B 類,待處理,OP-104,已回報,品保,捷欣,191,89.38
2025-06-11,L261380,C 類,已結案,OP-138,,研發,力鋼,93,3.95
2025-07-09,L263990,其他,待處理,OP-131,,品保,東昇,63,71.24
2025-06-25,L263828,其他,待處理,OP-120,待確認,資材,順發,153,46.13
2025-06-02,L267393,C 類,不合格,OP-130,,研發,大宏,190,40.62
2025-07-02,L260390,C 類,合格,OP-141,,製造,永利,238,94.74
2025-07-22,L266842,B 類,合格,OP-133,,資材,捷欣,221,94.98
2025-06-22,L261150,其他,不合格,OP-145,,品保,東昇,201,62.48
2025-06-11,L268552,A 類,合格,OP-116,,品保,大宏,74,67.61
2025-07-26,L265633,C 類,已結案,OP-141,待確認,資材,力鋼,135,73.75
2025-07-04,L263314,其他,待處理,OP-114,已回報,品保,力鋼,128,65.74
2025-07-17,L267456,B 類,不合格,OP-131,已回報,資材,順發,121,32.03
2025-06-24,L261284,C 類,合格,OP-114,,營運,捷欣,206,36.54
2025-06-28,L265327,C 類,合格,OP-102,,研發,順發,19,82.3
2025-07-19,L262678,C 類,待處理,OP-133,已回報,資材,大宏,69,7.14
2025-06-23,L263143,其他,合格,OP-140,,資材,永利,36,64.12
2025-07-11,L262631,B 類,已結案,OP-137,,製造,永利,181,4.58
2025-07-06,L260057,其他,不合格,OP-115,,資材,力鋼,74,8.25
2025-07-13,L261490,B 類,合格,OP-119,,研發,東昇,19,6.22
2025-06-18,L267116,C 類,合格,OP-131,,品保,力鋼,30,82.93
2025-07-06,L269960,B 類,待處理,OP-106,已回報,營運,東昇,184,11.34
2025-06-10,L266179,其他,不合格,OP-103,,品保,大宏,180,96.33
2025-06-17,L261789,A 類,不合格,OP-140,已回報,資材,力鋼,99,62.54
2025-06-24,L260712,其他,合格,OP-144,,資材,永利,174,83.68
2025-06-22,L262010,A 類,合格,OP-120,,營運,捷欣,12,31.9
2025-06-09,L261550,C 類,合格,OP-114,,製造,東昇,195,10.82
2025-07-05,L268798,A 類,不合格,OP-147,,製造,順發,94,18.47
2025-07-13,L263269,A 類,待處理,OP-148,待確認,營運,力鋼,219,46.93
2025-07-27,L260039,A 類,不合格,OP-131,,品保,東昇,146,81.64
2025-06-02,L269071,其他,待處理,OP-137,,資材,力鋼,233,2.69
2025-06-06,L264477,C 類,已結案,OP-128,待確認,研發,永利,25,60.91
2025-07-12,L266055,A 類,已結案,OP-123,已回報,品保,捷欣,232,83.98
2025-06-02,L262997,C 類,待處理,OP-141,已回報,研發,大宏,240,7.83
2025-07-20,L261238,C 類,待處理,OP-106,待確認,資材,順發,182,85.02
2025-06-18,L260196,其他,合格,OP-107,,研發,大宏,103,62.61
2025-07-09,L267197,其他,合格,OP-131,,營運,永利,44,24.97
2025-07-05,L260341,B 類,不合格,OP-134,待確認,營運,東昇,1,69.05
2025-06-08,L261647,B 類,合格,OP-109,,品保,捷欣,191,16.13
2025-07-12,L262452,B 類,合格,OP-114,已回報,製造,力鋼,61,60.26
2025-06-02,L263371,C 類,已結案,OP-140,已回報,研發,大宏,13,22.76
2025-06-10,L261898,其他,已結案,OP-131,,營運,永利,227,11.03
2025-07-13,L260779,C 類,合格,OP-132,待確認,研發,永利,109,84.78
2025-06-09,L266582,C 類,不合格,OP-131,已回報,品保,順發,30,32.04
2025-06-24,L263280,其他,不合格,OP-112,已回報,資材,力鋼,128,7.44
2025-07-19,L267231,B 類,合格,OP-141,待確認,營運,順發,158,86.83
2025-07-12,L267455,A 類,待處理,OP-104,,製造,永利,75,35.3
2025-07-26,L260087,其他,不合格,OP-135,,品保,順發,154,30.19
2025-06-21,L261496,A 類,不合格,OP-119,,品保,永利,97,2.66
2025-06-29,L263117,B 類,合格,OP-129,,營運,大宏,24,5.76
2025-07-23,L265988,其他,不合格,OP-127,,品保,永利,162,42.8
2025-07-10,L269391,C 類,待處理,OP-108,,品保,大宏,73,50.36
2025-06-24,L263786,其他,已結案,OP-102,,製造,永利,214,75.8
2025-06-07,L266551,B 類,合格,OP-130,待確認,營運,東昇,139,91.7
2025-06-17,L264248,其他,待處理,OP-119,待確認,研發,永利,90,22.59
2025-06-23,L269942,其他,不合格,OP-124,已回報,資材,東昇,63,31.39
2025-06-24,L262247,C 類,合格,OP-140,,資材,東昇,237,85.03
2025-07-14,L262144,A 類,合格,OP-117,,資材,順發,78,7.76
2025-07-03,L260125,C 類,待處理,OP-117,,製造,力鋼,231,10.66
2025-07-06,L269220,C 類,待處理,OP-119,,製造,大宏,3,43.74
2025-07-02,L269272,C 類,待處理,OP-135,已回報,營運,大宏,228,34.06
2025-06-03,L264470,其他,不合格,OP-130,已回報,營運,永利,81,68.01
2025-07-14,L264899,A 類,不合格,OP-124,待確認,製造,力鋼,99,41.73
2025-07-15,L269810,其他,合格,OP-128,已回報,資材,大宏,60,28.16
2025-07-27,L269863,A 類,待處理,OP-118,,製造,捷欣,138,39.87
2025-07-05,L268145,B 類,待處理,OP-114,,營運,東昇,214,67.51
2025-06-06,L261887,B 類,待處理,OP-124,待確認,製造,大宏,165,75.66
2025-06-15,L266065,B 類,已結案,OP-137,待確認,製造,大宏,71,53.42
2025-07-28,L265250,C 類,合格,OP-133,待確認,資材,永利,7,54.72
2025-06-09,L268190,A 類,已結案,OP-129,,營運,永利,133,15.27
2025-07-07,L260864,A 類,待處理,OP-101,,研發,順發,80,41.65
2025-06-27,L268843,C 類,合格,OP-113,待確認,資材,捷欣,224,9.29
2025-07-07,L269145,其他,待處理,OP-120,,營運,永利,108,92.88
2025-07-01,L261530,其他,待處理,OP-103,,研發,順發,113,88.28
2025-07-13,L263943,其他,不合格,OP-132,,資材,永利,73,21.63
2025-06-15,L269476,A 類,已結案,OP-125,,品保,永利,203,41.67
2025-07-25,L264544,C 類,待處理,OP-124,,品保,捷欣,143,67.0
2025-06-11,L262258,B 類,合格,OP-135,,品保,永利,56,70.28
2025-07-22,L266181,A 類,待處理,OP-138,,研發,捷欣,151,8.25
2025-06-11,L263534,A 類,不合格,OP-141,待確認,資材,捷欣,13,20.98
2025-07-20,L266065,B 類,待處理,OP-110,,製造,東昇,80,62.32
2025-07-28,L269996,B 類,待處理,OP-133,,營運,永利,179,41.47
